topico,fecha,diario,seccion,freq
putin,2022-03-29,lanacion,internacional,45
zelensky,2022-03-29,infobae,economia,1
putin,2022-03-29,infobae,economia,2
zelensky,2022-03-29,infobae,salud,0
putin,2022-03-29,infobae,salud,0
zelensky,2022-03-29,infobae,tendencias,0
putin,2022-03-29,infobae,tendencias,0
zelensky,2022-03-29,lanacion,espectaculos,0
putin,2022-03-29,lanacion,espectaculos,0
zelensky,2022-03-29,eldestape,deportes,0
putin,2022-03-29,eldestape,deportes,0
zelensky,2022-03-29,infobae,politica,0
putin,2022-03-29,infobae,politica,0
zelensky,2022-03-29,lanacion,seguridad,0
putin,2022-03-29,lanacion,seguridad,0
zelensky,2022-03-29,lanacion,cultura,0
putin,2022-03-29,lanacion,cultura,0
zelensky,2022-03-29,clarin,internacional,11
putin,2022-03-29,clarin,internacional,13
zelensky,2022-03-29,clarin,espectaculos,0
putin,2022-03-29,clarin,espectaculos,0
zelensky,2022-03-29,lanacion,sociedad,0
putin,2022-03-29,lanacion,sociedad,0
zelensky,2022-03-29,lanacion,deportes,0
putin,2022-03-29,lanacion,deportes,0
zelensky,2022-03-29,clarin,policiales,0
putin,2022-03-29,clarin,policiales,0
zelensky,2022-03-29,perfil,policiales,0
putin,2022-03-29,perfil,policiales,0
zelensky,2022-03-29,lanacion,lifestyle,0
putin,2022-03-29,lanacion,lifestyle,3
zelensky,2022-03-29,lanacion,tecnologia,0
putin,2022-03-29,lanacion,tecnologia,0
zelensky,2022-03-29,todonoticias,musica,0
putin,2022-03-29,todonoticias,musica,0
zelensky,2022-03-29,todonoticias,policiales,0
putin,2022-03-29,todonoticias,policiales,0
zelensky,2022-03-29,todonoticias,internacional,1
putin,2022-03-29,todonoticias,internacional,9
zelensky,2022-03-29,todonoticias,deportes,0
putin,2022-03-29,todonoticias,deportes,1
zelensky,2022-03-29,infobae,opinion,0
putin,2022-03-29,infobae,opinion,0
zelensky,2022-03-29,clarin,economia,0
putin,2022-03-29,clarin,economia,0
zelensky,2022-03-29,lanacion,comunidad,0
putin,2022-03-29,lanacion,comunidad,0
zelensky,2022-03-29,diariodeleuco,todo,0
putin,2022-03-29,diariodeleuco,todo,0
zelensky,2022-03-29,eldestape,sociedad,0
putin,2022-03-29,eldestape,sociedad,0
zelensky,2022-03-29,ambito,opinion,0
putin,2022-03-29,ambito,opinion,0
zelensky,2022-03-29,paginadoce,sociedad,0
putin,2022-03-29,paginadoce,sociedad,0
zelensky,2022-03-29,todonoticias,tecno,0
putin,2022-03-29,todonoticias,tecno,0
zelensky,2022-03-29,todonoticias,politica,0
putin,2022-03-29,todonoticias,politica,0
zelensky,2022-03-29,ambito,lifestyle,0
putin,2022-03-29,ambito,lifestyle,0
zelensky,2022-03-29,clarin,sociedad,1
putin,2022-03-29,clarin,sociedad,0
zelensky,2022-03-29,paginadoce,internacional,7
putin,2022-03-29,paginadoce,internacional,3
zelensky,2022-03-29,lanacion,propiedades,0
putin,2022-03-29,lanacion,propiedades,0
zelensky,2022-03-29,todonoticias,autos,0
putin,2022-03-29,todonoticias,autos,0
zelensky,2022-03-29,perfil,opinion,0
putin,2022-03-29,perfil,opinion,0
zelensky,2022-03-29,clarin,deportes,0
putin,2022-03-29,clarin,deportes,0
zelensky,2022-03-29,todonoticias,salud,0
putin,2022-03-29,todonoticias,salud,0
zelensky,2022-03-29,eldestape,cultura,0
putin,2022-03-29,eldestape,cultura,0
zelensky,2022-03-29,paginadoce,deportes,0
putin,2022-03-29,paginadoce,deportes,0
zelensky,2022-03-29,clarin,autos,0
putin,2022-03-29,clarin,autos,0
zelensky,2022-03-29,perfil,sociedad,0
putin,2022-03-29,perfil,sociedad,0
zelensky,2022-03-29,clarin,tecnologia,0
putin,2022-03-29,clarin,tecnologia,1
zelensky,2022-03-29,paginadoce,economia,0
putin,2022-03-29,paginadoce,economia,0
zelensky,2022-03-29,lanacion,buenos-aires,0
putin,2022-03-29,lanacion,buenos-aires,0
zelensky,2022-03-29,infobae,deportes,0
putin,2022-03-29,infobae,deportes,0
zelensky,2022-03-29,clarin,viajes,0
putin,2022-03-29,clarin,viajes,0
zelensky,2022-03-29,todonoticias,estilo,0
putin,2022-03-29,todonoticias,estilo,0
zelensky,2022-03-29,paginadoce,no,0
putin,2022-03-29,paginadoce,no,0
zelensky,2022-03-29,clarin,rural,0
putin,2022-03-29,clarin,rural,0
zelensky,2022-03-29,clarin,cultura,0
putin,2022-03-29,clarin,cultura,0
zelensky,2022-03-29,clarin,buena-vida,0
putin,2022-03-29,clarin,buena-vida,0
zelensky,2022-03-29,perfil,cultura,0
putin,2022-03-29,perfil,cultura,0
zelensky,2022-03-29,infobae,inhouse,0
putin,2022-03-29,infobae,inhouse,0
zelensky,2022-03-29,perfil,ciencia,0
putin,2022-03-29,perfil,ciencia,0
zelensky,2022-03-29,paginadoce,soy,0
putin,2022-03-29,paginadoce,soy,0
zelensky,2022-03-29,clarin,opinion,0
putin,2022-03-29,clarin,opinion,1
zelensky,2022-03-29,paginadoce,espectaculos,0
putin,2022-03-29,paginadoce,espectaculos,0
zelensky,2022-03-29,clarin,arq,0
putin,2022-03-29,clarin,arq,0
zelensky,2022-03-29,diariodeleuco,editorial,0
putin,2022-03-29,diariodeleuco,editorial,0
zelensky,2022-03-29,casarosada,alberto,0
putin,2022-03-29,casarosada,alberto,0
zelensky,2022-03-29,todonoticias,opinion,0
putin,2022-03-29,todonoticias,opinion,0
zelensky,2022-03-29,lanacion,moda-y-belleza,0
putin,2022-03-29,lanacion,moda-y-belleza,0
zelensky,2022-03-29,lanacion,opinion,0
putin,2022-03-29,lanacion,opinion,1
zelensky,2022-03-29,clarin,cartas-al-pais,0
putin,2022-03-29,clarin,cartas-al-pais,0
zelensky,2022-04-12,perfil,salud,0
putin,2022-04-12,perfil,salud,0
zelensky,2022-04-12,ambito,politica,0
putin,2022-04-12,ambito,politica,0
zelensky,2022-04-12,ambito,economia,0
putin,2022-04-12,ambito,economia,0
zelensky,2022-04-12,ambito,sociedad,0
putin,2022-04-12,ambito,sociedad,0
zelensky,2022-04-12,ambito,internacional,4
putin,2022-04-12,ambito,internacional,11
zelensky,2022-04-12,ambito,deportes,0
putin,2022-04-12,ambito,deportes,0
zelensky,2022-04-12,ambito,finanzas,0
putin,2022-04-12,ambito,finanzas,0
zelensky,2022-04-12,ambito,lifestyle,0
putin,2022-04-12,ambito,lifestyle,0
zelensky,2022-04-12,ambito,novedades-fiscales,0
putin,2022-04-12,ambito,novedades-fiscales,0
zelensky,2022-04-12,ambito,opinion,0
putin,2022-04-12,ambito,opinion,0
zelensky,2022-04-12,ambito,nacional,0
putin,2022-04-12,ambito,nacional,0
zelensky,2022-04-12,ambito,espectaculos,0
putin,2022-04-12,ambito,espectaculos,0
zelensky,2022-04-12,todonoticias,economia,0
putin,2022-04-12,todonoticias,economia,0
zelensky,2022-04-12,paginadoce,rosario12,0
putin,2022-04-12,paginadoce,rosario12,0
zelensky,2022-04-12,lanacion,politica,0
putin,2022-04-12,lanacion,politica,2
zelensky,2022-04-12,paginadoce,sociedad,0
putin,2022-04-12,paginadoce,sociedad,0
zelensky,2022-04-12,clarin,deportes,0
putin,2022-04-12,clarin,deportes,0
zelensky,2022-04-12,infobae,internacional,57
putin,2022-04-12,infobae,internacional,113
zelensky,2022-04-12,eldestape,politica,0
putin,2022-04-12,eldestape,politica,0
zelensky,2022-04-12,eldestape,economia,0
putin,2022-04-12,eldestape,economia,0
zelensky,2022-04-12,todonoticias,espectaculos,0
putin,2022-04-12,todonoticias,espectaculos,0
zelensky,2022-04-12,paginadoce,plastica,0
putin,2022-04-12,paginadoce,plastica,0
zelensky,2022-04-12,paginadoce,politica,0
putin,2022-04-12,paginadoce,politica,0
zelensky,2022-04-12,clarin,policiales,0
putin,2022-04-12,clarin,policiales,0
zelensky,2022-04-12,perfil,policiales,0
putin,2022-04-12,perfil,policiales,0
zelensky,2022-04-12,clarin,politica,0
putin,2022-04-12,clarin,politica,0
zelensky,2022-04-12,paginadoce,espectaculos,0
putin,2022-04-12,paginadoce,espectaculos,0
zelensky,2022-04-12,perfil,economia,0
putin,2022-04-12,perfil,economia,4
zelensky,2022-04-12,perfil,deportes,0
putin,2022-04-12,perfil,deportes,0
zelensky,2022-04-12,paginadoce,la ventana,0
putin,2022-04-12,paginadoce,la ventana,0
zelensky,2022-04-12,infobae,cultura,0
putin,2022-04-12,infobae,cultura,0
zelensky,2022-04-12,lanacion,espectaculos,0
putin,2022-04-12,lanacion,espectaculos,0
zelensky,2022-04-12,clarin,sociedad,0
putin,2022-04-12,clarin,sociedad,0
zelensky,2022-04-12,infobae,espectaculos,0
putin,2022-04-12,infobae,espectaculos,0
zelensky,2022-04-12,lanacion,economia,0
putin,2022-04-12,lanacion,economia,0
zelensky,2022-04-12,lanacion,internacional,8
putin,2022-04-12,lanacion,internacional,6
zelensky,2022-04-12,perfil,espectaculos,0
putin,2022-04-12,perfil,espectaculos,0
zelensky,2022-04-12,eldestape,deportes,0
putin,2022-04-12,eldestape,deportes,0
zelensky,2022-04-12,infobae,sociedad,0
putin,2022-04-12,infobae,sociedad,0
zelensky,2022-04-12,infobae,tendencias,0
putin,2022-04-12,infobae,tendencias,0
zelensky,2022-04-12,infobae,economia,0
putin,2022-04-12,infobae,economia,0
zelensky,2022-04-12,infobae,deportes,0
putin,2022-04-12,infobae,deportes,0
zelensky,2022-04-12,lanacion,lifestyle,0
putin,2022-04-12,lanacion,lifestyle,0
zelensky,2022-04-12,infobae,politica,0
putin,2022-04-12,infobae,politica,0
zelensky,2022-04-12,paginadoce,economia,0
putin,2022-04-12,paginadoce,economia,0
zelensky,2022-04-12,perfil,politica,0
putin,2022-04-12,perfil,politica,2
zelensky,2022-04-12,infobae,inhouse,0
putin,2022-04-12,infobae,inhouse,0
zelensky,2022-04-12,infobae,opinion,0
putin,2022-04-12,infobae,opinion,2
zelensky,2022-04-12,lanacion,sociedad,0
putin,2022-04-12,lanacion,sociedad,0
zelensky,2022-04-12,lanacion,deportes,0
putin,2022-04-12,lanacion,deportes,1
zelensky,2022-04-12,lanacion,seguridad,0
putin,2022-04-12,lanacion,seguridad,0
zelensky,2022-04-12,todonoticias,internacional,0
putin,2022-04-12,todonoticias,internacional,0
zelensky,2022-04-12,todonoticias,sociedad,0
putin,2022-04-12,todonoticias,sociedad,0
zelensky,2022-04-12,todonoticias,deportes,0
putin,2022-04-12,todonoticias,deportes,0
zelensky,2022-04-12,todonoticias,opinion,0
putin,2022-04-12,todonoticias,opinion,0
zelensky,2022-04-12,todonoticias,policiales,0
putin,2022-04-12,todonoticias,policiales,0
zelensky,2022-04-12,todonoticias,politica,0
putin,2022-04-12,todonoticias,politica,0
zelensky,2022-04-12,lanacion,propiedades,0
putin,2022-04-12,lanacion,propiedades,0
zelensky,2022-04-12,lanacion,opinion,0
putin,2022-04-12,lanacion,opinion,0
zelensky,2022-04-12,lanacion,tecnologia,0
putin,2022-04-12,lanacion,tecnologia,0
zelensky,2022-04-12,eldestape,internacional,28
putin,2022-04-12,eldestape,internacional,27
zelensky,2022-04-12,lanacion,cultura,0
putin,2022-04-12,lanacion,cultura,0
zelensky,2022-04-12,clarin,viajes,0
putin,2022-04-12,clarin,viajes,0
zelensky,2022-04-12,clarin,economia,0
putin,2022-04-12,clarin,economia,0
zelensky,2022-04-12,clarin,internacional,12
putin,2022-04-12,clarin,internacional,21
zelensky,2022-04-12,todonoticias,autos,0
putin,2022-04-12,todonoticias,autos,0
zelensky,2022-04-12,todonoticias,musica,0
putin,2022-04-12,todonoticias,musica,0
zelensky,2022-04-12,diariodeleuco,todo,0
putin,2022-04-12,diariodeleuco,todo,0
zelensky,2022-04-12,paginadoce,internacional,3
putin,2022-04-12,paginadoce,internacional,8
zelensky,2022-04-12,todonoticias,tecno,0
putin,2022-04-12,todonoticias,tecno,0
zelensky,2022-04-12,eldestape,sociedad,0
putin,2022-04-12,eldestape,sociedad,0
zelensky,2022-04-12,eldestape,espectaculos,0
putin,2022-04-12,eldestape,espectaculos,0
zelensky,2022-04-12,diariodeleuco,editorial,0
putin,2022-04-12,diariodeleuco,editorial,0
zelensky,2022-04-12,clarin,espectaculos,0
putin,2022-04-12,clarin,espectaculos,0
zelensky,2022-04-12,ambito,negocios,0
putin,2022-04-12,ambito,negocios,0
zelensky,2022-04-12,clarin,cultura,0
putin,2022-04-12,clarin,cultura,0
zelensky,2022-04-12,infobae,salud,0
putin,2022-04-12,infobae,salud,0
zelensky,2022-04-12,todonoticias,salud,0
putin,2022-04-12,todonoticias,salud,0
zelensky,2022-04-12,todonoticias,estilo,0
putin,2022-04-12,todonoticias,estilo,0
zelensky,2022-04-12,clarin,rural,0
putin,2022-04-12,clarin,rural,0
zelensky,2022-04-12,perfil,opinion,0
putin,2022-04-12,perfil,opinion,0
zelensky,2022-04-12,paginadoce,deportes,0
putin,2022-04-12,paginadoce,deportes,0
zelensky,2022-04-12,clarin,autos,0
putin,2022-04-12,clarin,autos,0
zelensky,2022-04-12,perfil,internacional,7
putin,2022-04-12,perfil,internacional,12
zelensky,2022-04-12,clarin,tecnologia,0
putin,2022-04-12,clarin,tecnologia,0
zelensky,2022-04-12,perfil,sociedad,0
putin,2022-04-12,perfil,sociedad,0
zelensky,2022-04-12,clarin,opinion,0
putin,2022-04-12,clarin,opinion,0
zelensky,2022-04-12,clarin,viva,0
putin,2022-04-12,clarin,viva,0
zelensky,2022-04-12,eldestape,cultura,0
putin,2022-04-12,eldestape,cultura,0
zelensky,2022-04-12,perfil,cultura,0
putin,2022-04-12,perfil,cultura,0
zelensky,2022-04-12,paginadoce,no,0
putin,2022-04-12,paginadoce,no,0
zelensky,2022-04-12,clarin,ciudades,0
putin,2022-04-12,clarin,ciudades,0
zelensky,2022-04-12,perfil,tecnologia,0
putin,2022-04-12,perfil,tecnologia,0
zelensky,2022-04-12,clarin,buena-vida,0
putin,2022-04-12,clarin,buena-vida,0
zelensky,2022-04-12,lanacion,buenos-aires,0
putin,2022-04-12,lanacion,buenos-aires,0
zelensky,2022-04-12,paginadoce,soy,0
putin,2022-04-12,paginadoce,soy,0
zelensky,2022-04-12,clarin,cartas-al-pais,0
putin,2022-04-12,clarin,cartas-al-pais,0
zelensky,2022-04-12,lanacion,salud,0
putin,2022-04-12,lanacion,salud,0
zelensky,2022-04-12,paginadoce,universidad,0
putin,2022-04-12,paginadoce,universidad,0
zelensky,2022-03-06,ambito,negocios,0
putin,2022-03-06,ambito,negocios,0
zelensky,2022-03-06,ambito,lifestyle,0
putin,2022-03-06,ambito,lifestyle,0
zelensky,2022-03-06,ambito,opinion,0
putin,2022-03-06,ambito,opinion,0
zelensky,2022-03-06,eldestape,internacional,38
putin,2022-03-06,eldestape,internacional,38
zelensky,2022-03-06,ambito,finanzas,0
putin,2022-03-06,ambito,finanzas,0
zelensky,2022-03-06,paginadoce,rosario12,0
putin,2022-03-06,paginadoce,rosario12,0
zelensky,2022-03-06,paginadoce,economia,1
putin,2022-03-06,paginadoce,economia,0
zelensky,2022-03-06,paginadoce,politica,0
putin,2022-03-06,paginadoce,politica,0
zelensky,2022-03-06,clarin,cartas-al-pais,1
putin,2022-03-06,clarin,cartas-al-pais,2
zelensky,2022-03-06,todonoticias,internacional,23
putin,2022-03-06,todonoticias,internacional,31
zelensky,2022-03-06,infobae,internacional,110
putin,2022-03-06,infobae,internacional,178
zelensky,2022-03-06,infobae,tendencias,1
putin,2022-03-06,infobae,tendencias,0
zelensky,2022-03-06,infobae,espectaculos,0
putin,2022-03-06,infobae,espectaculos,0
zelensky,2022-03-06,paginadoce,sociedad,0
putin,2022-03-06,paginadoce,sociedad,0
zelensky,2022-03-06,todonoticias,sociedad,0
putin,2022-03-06,todonoticias,sociedad,0
zelensky,2022-03-06,eldestape,politica,0
putin,2022-03-06,eldestape,politica,0
zelensky,2022-03-06,eldestape,sociedad,0
putin,2022-03-06,eldestape,sociedad,0
zelensky,2022-03-06,eldestape,economia,1
putin,2022-03-06,eldestape,economia,0
zelensky,2022-03-06,clarin,opinion,1
putin,2022-03-06,clarin,opinion,2
zelensky,2022-03-06,paginadoce,espectaculos,0
putin,2022-03-06,paginadoce,espectaculos,0
zelensky,2022-03-06,paginadoce,radar libros,0
putin,2022-03-06,paginadoce,radar libros,0
zelensky,2022-03-06,paginadoce,deportes,0
putin,2022-03-06,paginadoce,deportes,0
zelensky,2022-03-06,infobae,politica,0
putin,2022-03-06,infobae,politica,9
zelensky,2022-03-06,paginadoce,radar,0
putin,2022-03-06,paginadoce,radar,0
zelensky,2022-03-06,todonoticias,deportes,0
putin,2022-03-06,todonoticias,deportes,1
zelensky,2022-03-06,perfil,deportes,0
putin,2022-03-06,perfil,deportes,0
zelensky,2022-03-06,infobae,opinion,5
putin,2022-03-06,infobae,opinion,3
zelensky,2022-03-06,infobae,economia,3
putin,2022-03-06,infobae,economia,6
zelensky,2022-03-06,clarin,deportes,0
putin,2022-03-06,clarin,deportes,2
zelensky,2022-03-06,infobae,cultura,0
putin,2022-03-06,infobae,cultura,0
zelensky,2022-03-06,clarin,rural,0
putin,2022-03-06,clarin,rural,0
zelensky,2022-03-06,perfil,internacional,16
putin,2022-03-06,perfil,internacional,29
zelensky,2022-03-06,eldestape,deportes,0
putin,2022-03-06,eldestape,deportes,0
zelensky,2022-03-06,infobae,sociedad,0
putin,2022-03-06,infobae,sociedad,0
zelensky,2022-03-06,clarin,politica,0
putin,2022-03-06,clarin,politica,1
zelensky,2022-03-06,lanacion,internacional,3
putin,2022-03-06,lanacion,internacional,3
zelensky,2022-03-06,infobae,deportes,0
putin,2022-03-06,infobae,deportes,0
zelensky,2022-03-06,ambito,deportes,0
putin,2022-03-06,ambito,deportes,0
zelensky,2022-03-06,perfil,espectaculos,0
putin,2022-03-06,perfil,espectaculos,0
zelensky,2022-03-06,perfil,politica,0
putin,2022-03-06,perfil,politica,0
zelensky,2022-03-06,perfil,economia,0
putin,2022-03-06,perfil,economia,0
zelensky,2022-03-06,perfil,cultura,0
putin,2022-03-06,perfil,cultura,0
zelensky,2022-03-06,perfil,opinion,0
putin,2022-03-06,perfil,opinion,4
zelensky,2022-03-06,clarin,internacional,28
putin,2022-03-06,clarin,internacional,54
zelensky,2022-03-06,lanacion,espectaculos,1
putin,2022-03-06,lanacion,espectaculos,3
zelensky,2022-03-06,perfil,sociedad,0
putin,2022-03-06,perfil,sociedad,0
zelensky,2022-03-06,todonoticias,salud,0
putin,2022-03-06,todonoticias,salud,0
zelensky,2022-03-06,perfil,policiales,0
putin,2022-03-06,perfil,policiales,0
zelensky,2022-03-06,todonoticias,opinion,0
putin,2022-03-06,todonoticias,opinion,1
zelensky,2022-03-06,todonoticias,policiales,0
putin,2022-03-06,todonoticias,policiales,0
zelensky,2022-03-06,todonoticias,politica,3
putin,2022-03-06,todonoticias,politica,8
zelensky,2022-03-06,todonoticias,espectaculos,0
putin,2022-03-06,todonoticias,espectaculos,0
zelensky,2022-03-06,todonoticias,tecno,0
putin,2022-03-06,todonoticias,tecno,0
zelensky,2022-03-06,lanacion,deportes,0
putin,2022-03-06,lanacion,deportes,0
zelensky,2022-03-06,lanacion,sociedad,0
putin,2022-03-06,lanacion,sociedad,1
zelensky,2022-03-06,todonoticias,estilo,0
putin,2022-03-06,todonoticias,estilo,0
zelensky,2022-03-06,clarin,economia,0
putin,2022-03-06,clarin,economia,0
zelensky,2022-03-06,todonoticias,economia,0
putin,2022-03-06,todonoticias,economia,0
zelensky,2022-03-06,lanacion,lifestyle,0
putin,2022-03-06,lanacion,lifestyle,0
zelensky,2022-03-06,clarin,viajes,0
putin,2022-03-06,clarin,viajes,0
zelensky,2022-03-06,todonoticias,musica,0
putin,2022-03-06,todonoticias,musica,0
zelensky,2022-03-06,eldestape,espectaculos,0
putin,2022-03-06,eldestape,espectaculos,2
zelensky,2022-03-06,lanacion,economia,0
putin,2022-03-06,lanacion,economia,0
zelensky,2022-03-06,ambito,sociedad,0
putin,2022-03-06,ambito,sociedad,0
zelensky,2022-03-06,ambito,internacional,2
putin,2022-03-06,ambito,internacional,5
zelensky,2022-03-06,ambito,economia,1
putin,2022-03-06,ambito,economia,1
zelensky,2022-03-06,eldestape,cultura,0
putin,2022-03-06,eldestape,cultura,0
zelensky,2022-03-06,lanacion,politica,0
putin,2022-03-06,lanacion,politica,0
zelensky,2022-03-06,clarin,tecnologia,0
putin,2022-03-06,clarin,tecnologia,1
zelensky,2022-03-06,ambito,politica,0
putin,2022-03-06,ambito,politica,1
zelensky,2022-03-06,clarin,sociedad,0
putin,2022-03-06,clarin,sociedad,4
zelensky,2022-03-06,ambito,espectaculos,0
putin,2022-03-06,ambito,espectaculos,0
zelensky,2022-03-06,clarin,espectaculos,0
putin,2022-03-06,clarin,espectaculos,4
zelensky,2022-03-06,clarin,policiales,0
putin,2022-03-06,clarin,policiales,0
zelensky,2022-03-06,lanacion,opinion,2
putin,2022-03-06,lanacion,opinion,12
zelensky,2022-03-06,paginadoce,internacional,5
putin,2022-03-06,paginadoce,internacional,2
zelensky,2022-03-06,lanacion,seguridad,0
putin,2022-03-06,lanacion,seguridad,0
zelensky,2022-03-06,ambito,nacional,0
putin,2022-03-06,ambito,nacional,0
zelensky,2022-03-06,lanacion,cultura,0
putin,2022-03-06,lanacion,cultura,0
zelensky,2022-03-06,todonoticias,autos,0
putin,2022-03-06,todonoticias,autos,0
zelensky,2022-04-06,perfil,internacional,4
putin,2022-04-06,perfil,internacional,21
zelensky,2022-04-06,ambito,politica,0
putin,2022-04-06,ambito,politica,4
zelensky,2022-04-06,ambito,economia,0
putin,2022-04-06,ambito,economia,1
zelensky,2022-04-06,ambito,sociedad,0
putin,2022-04-06,ambito,sociedad,0
zelensky,2022-04-06,ambito,internacional,10
putin,2022-04-06,ambito,internacional,6
zelensky,2022-04-06,ambito,deportes,0
putin,2022-04-06,ambito,deportes,0
zelensky,2022-04-06,ambito,espectaculos,0
putin,2022-04-06,ambito,espectaculos,0
zelensky,2022-04-06,ambito,finanzas,0
putin,2022-04-06,ambito,finanzas,0
zelensky,2022-04-06,ambito,nacional,0
putin,2022-04-06,ambito,nacional,0
zelensky,2022-04-06,paginadoce,rosario12,0
putin,2022-04-06,paginadoce,rosario12,0
zelensky,2022-04-06,paginadoce,sociedad,0
putin,2022-04-06,paginadoce,sociedad,0
zelensky,2022-04-06,todonoticias,sociedad,0
putin,2022-04-06,todonoticias,sociedad,0
zelensky,2022-04-06,todonoticias,economia,0
putin,2022-04-06,todonoticias,economia,0
zelensky,2022-04-06,clarin,economia,0
