topico,fecha,diario,seccion,freq
odio,2022-09-02,clarin,espectaculos,0
copitos,2022-09-02,eldestape,internacional,0
odio,2022-09-02,eldestape,internacional,9
copitos,2022-09-02,clarin,tecnologia,0
odio,2022-09-02,clarin,tecnologia,0
copitos,2022-09-02,lanacion,politica,0
odio,2022-09-02,lanacion,politica,16
copitos,2022-09-02,lanacion,deportes,0
odio,2022-09-02,lanacion,deportes,0
copitos,2022-09-02,lanacion,opinion,0
odio,2022-09-02,lanacion,opinion,1
copitos,2022-09-02,lanacion,sociedad,0
odio,2022-09-02,lanacion,sociedad,0
copitos,2022-09-02,lanacion,economia,0
odio,2022-09-02,lanacion,economia,0
copitos,2022-09-02,lanacion,propiedades,0
odio,2022-09-02,lanacion,propiedades,0
copitos,2022-09-02,lanacion,espectaculos,0
odio,2022-09-02,lanacion,espectaculos,1
copitos,2022-09-02,clarin,viajes,0
odio,2022-09-02,clarin,viajes,0
copitos,2022-09-02,lanacion,tecnologia,0
odio,2022-09-02,lanacion,tecnologia,0
copitos,2022-09-02,lanacion,internacional,0
odio,2022-09-02,lanacion,internacional,0
copitos,2022-09-02,lanacion,lifestyle,0
odio,2022-09-02,lanacion,lifestyle,0
copitos,2022-09-02,eldestape,espectaculos,0
odio,2022-09-02,eldestape,espectaculos,9
copitos,2022-09-02,lanacion,seguridad,0
odio,2022-09-02,lanacion,seguridad,0
copitos,2022-09-02,lanacion,autos,0
odio,2022-09-02,lanacion,autos,0
copitos,2022-09-02,paginadoce,deportes,0
odio,2022-09-02,paginadoce,deportes,0
copitos,2022-09-02,paginadoce,rosario12,0
odio,2022-09-02,paginadoce,rosario12,1
copitos,2022-09-02,todonoticias,autos,0
odio,2022-09-02,todonoticias,autos,0
copitos,2022-09-02,paginadoce,no,0
odio,2022-09-02,paginadoce,no,0
copitos,2022-09-02,clarin,cultura,0
odio,2022-09-02,clarin,cultura,5
copitos,2022-09-02,perfil,opinion,0
odio,2022-09-02,perfil,opinion,0
copitos,2022-09-02,ambito,deportes,0
odio,2022-09-02,ambito,deportes,0
copitos,2022-09-02,paginadoce,economia,0
odio,2022-09-02,paginadoce,economia,1
copitos,2022-09-02,clarin,policiales,0
odio,2022-09-02,clarin,policiales,0
copitos,2022-09-02,clarin,internacional,0
odio,2022-09-02,clarin,internacional,0
copitos,2022-09-02,lanacion,cultura,0
odio,2022-09-02,lanacion,cultura,0
copitos,2022-09-02,lanacion,comunidad,0
odio,2022-09-02,lanacion,comunidad,0
copitos,2022-09-02,ambito,opinion,0
odio,2022-09-02,ambito,opinion,0
copitos,2022-09-02,clarin,sociedad,0
odio,2022-09-02,clarin,sociedad,0
copitos,2022-09-02,ambito,negocios,0
odio,2022-09-02,ambito,negocios,0
copitos,2022-09-02,paginadoce,las12,0
odio,2022-09-02,paginadoce,las12,0
copitos,2022-09-02,todonoticias,policiales,0
odio,2022-09-02,todonoticias,policiales,0
copitos,2022-09-02,lanacion,salud,0
odio,2022-09-02,lanacion,salud,0
copitos,2022-09-02,perfil,salud,0
odio,2022-09-02,perfil,salud,0
copitos,2022-09-02,paginadoce,internacional,0
odio,2022-09-02,paginadoce,internacional,2
copitos,2022-09-02,perfil,cultura,0
odio,2022-09-02,perfil,cultura,0
copitos,2022-09-02,clarin,cartas-al-pais,0
odio,2022-09-02,clarin,cartas-al-pais,0
copitos,2022-09-25,perfil,espectaculos,0
odio,2022-09-25,perfil,espectaculos,0
copitos,2022-09-25,perfil,deportes,0
odio,2022-09-25,perfil,deportes,0
copitos,2022-09-25,perfil,internacional,0
odio,2022-09-25,perfil,internacional,0
copitos,2022-09-25,lanacion,espectaculos,0
odio,2022-09-25,lanacion,espectaculos,0
copitos,2022-09-25,perfil,sociedad,0
odio,2022-09-25,perfil,sociedad,0
copitos,2022-09-25,perfil,policiales,0
odio,2022-09-25,perfil,policiales,0
copitos,2022-09-25,perfil,opinion,0
odio,2022-09-25,perfil,opinion,0
copitos,2022-09-25,ambito,economia,0
odio,2022-09-25,ambito,economia,0
copitos,2022-09-25,ambito,deportes,0
odio,2022-09-25,ambito,deportes,0
copitos,2022-09-25,ambito,finanzas,0
odio,2022-09-25,ambito,finanzas,0
copitos,2022-09-25,ambito,negocios,0
odio,2022-09-25,ambito,negocios,0
copitos,2022-09-25,todonoticias,sociedad,0
odio,2022-09-25,todonoticias,sociedad,0
copitos,2022-09-25,paginadoce,radar libros,0
odio,2022-09-25,paginadoce,radar libros,0
copitos,2022-09-25,paginadoce,radar,0
odio,2022-09-25,paginadoce,radar,0
copitos,2022-09-25,paginadoce,sociedad,0
odio,2022-09-25,paginadoce,sociedad,0
copitos,2022-09-25,paginadoce,politica,0
odio,2022-09-25,paginadoce,politica,1
copitos,2022-09-25,paginadoce,rosario12,0
odio,2022-09-25,paginadoce,rosario12,1
copitos,2022-09-25,paginadoce,economia,0
odio,2022-09-25,paginadoce,economia,2
copitos,2022-09-25,eldestape,economia,0
odio,2022-09-25,eldestape,economia,0
copitos,2022-09-25,eldestape,politica,0
odio,2022-09-25,eldestape,politica,0
copitos,2022-09-25,eldestape,internacional,0
odio,2022-09-25,eldestape,internacional,0
copitos,2022-09-25,eldestape,deportes,0
odio,2022-09-25,eldestape,deportes,0
copitos,2022-09-25,eldestape,sociedad,0
odio,2022-09-25,eldestape,sociedad,0
copitos,2022-09-25,infobae,internacional,0
odio,2022-09-25,infobae,internacional,0
copitos,2022-09-25,infobae,espectaculos,0
odio,2022-09-25,infobae,espectaculos,0
copitos,2022-09-25,infobae,tendencias,0
odio,2022-09-25,infobae,tendencias,0
copitos,2022-09-25,infobae,salud,0
odio,2022-09-25,infobae,salud,0
copitos,2022-09-25,perfil,economia,0
odio,2022-09-25,perfil,economia,0
copitos,2022-09-25,ambito,sociedad,0
odio,2022-09-25,ambito,sociedad,0
copitos,2022-09-25,ambito,espectaculos,0
odio,2022-09-25,ambito,espectaculos,0
copitos,2022-09-25,paginadoce,espectaculos,0
odio,2022-09-25,paginadoce,espectaculos,0
copitos,2022-09-25,perfil,politica,0
odio,2022-09-25,perfil,politica,0
copitos,2022-09-25,infobae,cultura,0
odio,2022-09-25,infobae,cultura,0
copitos,2022-09-25,ambito,opinion,0
odio,2022-09-25,ambito,opinion,0
copitos,2022-09-25,infobae,sociedad,0
odio,2022-09-25,infobae,sociedad,0
copitos,2022-09-25,infobae,politica,3
odio,2022-09-25,infobae,politica,0
copitos,2022-09-25,infobae,economia,0
odio,2022-09-25,infobae,economia,0
copitos,2022-09-25,infobae,deportes,0
odio,2022-09-25,infobae,deportes,0
copitos,2022-09-25,perfil,cultura,0
odio,2022-09-25,perfil,cultura,0
copitos,2022-09-25,infobae,opinion,0
odio,2022-09-25,infobae,opinion,0
copitos,2022-09-25,clarin,deportes,0
odio,2022-09-25,clarin,deportes,0
copitos,2022-09-25,clarin,economia,0
odio,2022-09-25,clarin,economia,0
copitos,2022-09-25,todonoticias,policiales,0
odio,2022-09-25,todonoticias,policiales,0
copitos,2022-09-25,todonoticias,opinion,0
odio,2022-09-25,todonoticias,opinion,0
copitos,2022-09-25,todonoticias,tecno,0
odio,2022-09-25,todonoticias,tecno,0
copitos,2022-09-25,todonoticias,salud,0
odio,2022-09-25,todonoticias,salud,1
copitos,2022-09-25,todonoticias,deportes,0
odio,2022-09-25,todonoticias,deportes,0
copitos,2022-09-25,todonoticias,economia,0
odio,2022-09-25,todonoticias,economia,0
copitos,2022-09-25,todonoticias,politica,4
odio,2022-09-25,todonoticias,politica,0
copitos,2022-09-25,todonoticias,estilo,0
odio,2022-09-25,todonoticias,estilo,0
copitos,2022-09-25,todonoticias,espectaculos,0
odio,2022-09-25,todonoticias,espectaculos,0
copitos,2022-09-25,todonoticias,internacional,0
odio,2022-09-25,todonoticias,internacional,0
copitos,2022-09-25,clarin,politica,5
odio,2022-09-25,clarin,politica,0
copitos,2022-09-25,clarin,opinion,0
odio,2022-09-25,clarin,opinion,0
copitos,2022-09-25,clarin,viajes,0
odio,2022-09-25,clarin,viajes,0
copitos,2022-09-25,clarin,cartas-al-pais,0
odio,2022-09-25,clarin,cartas-al-pais,0
copitos,2022-09-25,clarin,internacional,0
odio,2022-09-25,clarin,internacional,0
copitos,2022-09-25,clarin,rural,0
odio,2022-09-25,clarin,rural,0
copitos,2022-09-25,eldestape,espectaculos,0
odio,2022-09-25,eldestape,espectaculos,0
copitos,2022-09-25,ambito,politica,0
odio,2022-09-25,ambito,politica,0
copitos,2022-09-25,ambito,internacional,0
odio,2022-09-25,ambito,internacional,0
copitos,2022-09-25,todonoticias,autos,0
odio,2022-09-25,todonoticias,autos,0
copitos,2022-09-25,clarin,policiales,0
odio,2022-09-25,clarin,policiales,0
copitos,2022-09-25,eldestape,cultura,0
odio,2022-09-25,eldestape,cultura,0
copitos,2022-09-25,clarin,espectaculos,0
odio,2022-09-25,clarin,espectaculos,0
copitos,2022-09-25,clarin,sociedad,0
odio,2022-09-25,clarin,sociedad,0
copitos,2022-09-25,paginadoce,deportes,0
odio,2022-09-25,paginadoce,deportes,0
copitos,2022-09-25,clarin,ciudades,0
odio,2022-09-25,clarin,ciudades,0
copitos,2022-09-25,paginadoce,internacional,0
odio,2022-09-25,paginadoce,internacional,0
copitos,2022-09-04,perfil,deportes,0
odio,2022-09-04,perfil,deportes,0
copitos,2022-09-04,perfil,espectaculos,0
odio,2022-09-04,perfil,espectaculos,0
copitos,2022-09-04,perfil,politica,0
odio,2022-09-04,perfil,politica,4
copitos,2022-09-04,perfil,internacional,0
odio,2022-09-04,perfil,internacional,0
copitos,2022-09-04,paginadoce,sociedad,0
odio,2022-09-04,paginadoce,sociedad,3
copitos,2022-09-04,paginadoce,rosario12,0
odio,2022-09-04,paginadoce,rosario12,0
copitos,2022-09-04,paginadoce,economia,0
odio,2022-09-04,paginadoce,economia,0
copitos,2022-09-04,paginadoce,politica,0
odio,2022-09-04,paginadoce,politica,10
copitos,2022-09-04,eldestape,deportes,0
odio,2022-09-04,eldestape,deportes,0
copitos,2022-09-04,eldestape,politica,0
odio,2022-09-04,eldestape,politica,4
copitos,2022-09-04,eldestape,internacional,0
odio,2022-09-04,eldestape,internacional,0
copitos,2022-09-04,eldestape,economia,0
odio,2022-09-04,eldestape,economia,0
copitos,2022-09-04,eldestape,sociedad,0
odio,2022-09-04,eldestape,sociedad,0
copitos,2022-09-04,infobae,internacional,0
odio,2022-09-04,infobae,internacional,0
copitos,2022-09-04,ambito,economia,0
odio,2022-09-04,ambito,economia,0
copitos,2022-09-04,ambito,sociedad,0
odio,2022-09-04,ambito,sociedad,0
copitos,2022-09-04,ambito,espectaculos,0
odio,2022-09-04,ambito,espectaculos,0
copitos,2022-09-04,ambito,finanzas,0
odio,2022-09-04,ambito,finanzas,0
copitos,2022-09-04,ambito,negocios,0
odio,2022-09-04,ambito,negocios,0
copitos,2022-09-04,todonoticias,policiales,0
odio,2022-09-04,todonoticias,policiales,0
copitos,2022-09-04,todonoticias,sociedad,0
odio,2022-09-04,todonoticias,sociedad,0
copitos,2022-09-04,paginadoce,radar libros,0
odio,2022-09-04,paginadoce,radar libros,0
copitos,2022-09-04,paginadoce,radar,0
odio,2022-09-04,paginadoce,radar,0
copitos,2022-09-04,paginadoce,espectaculos,0
odio,2022-09-04,paginadoce,espectaculos,0
copitos,2022-09-04,infobae,cultura,0
odio,2022-09-04,infobae,cultura,0
copitos,2022-09-04,perfil,sociedad,0
odio,2022-09-04,perfil,sociedad,0
copitos,2022-09-04,ambito,opinion,0
odio,2022-09-04,ambito,opinion,0
copitos,2022-09-04,perfil,economia,0
odio,2022-09-04,perfil,economia,0
copitos,2022-09-04,infobae,opinion,0
odio,2022-09-04,infobae,opinion,3
copitos,2022-09-04,infobae,politica,0
odio,2022-09-04,infobae,politica,0
copitos,2022-09-04,perfil,opinion,0
odio,2022-09-04,perfil,opinion,0
copitos,2022-09-04,todonoticias,tecno,0
odio,2022-09-04,todonoticias,tecno,0
copitos,2022-09-04,infobae,tendencias,0
odio,2022-09-04,infobae,tendencias,0
copitos,2022-09-04,infobae,economia,0
odio,2022-09-04,infobae,economia,0
copitos,2022-09-04,infobae,sociedad,0
odio,2022-09-04,infobae,sociedad,0
copitos,2022-09-04,infobae,espectaculos,0
odio,2022-09-04,infobae,espectaculos,0
copitos,2022-09-04,infobae,salud,0
odio,2022-09-04,infobae,salud,0
copitos,2022-09-04,perfil,policiales,0
odio,2022-09-04,perfil,policiales,0
copitos,2022-09-04,perfil,cultura,0
odio,2022-09-04,perfil,cultura,0
copitos,2022-09-04,todonoticias,musica,0
odio,2022-09-04,todonoticias,musica,0
copitos,2022-09-04,clarin,economia,0
odio,2022-09-04,clarin,economia,0
copitos,2022-09-04,clarin,internacional,0
odio,2022-09-04,clarin,internacional,1
copitos,2022-09-04,todonoticias,opinion,0
odio,2022-09-04,todonoticias,opinion,2
copitos,2022-09-04,todonoticias,salud,0
odio,2022-09-04,todonoticias,salud,0
copitos,2022-09-04,todonoticias,deportes,0
odio,2022-09-04,todonoticias,deportes,0
copitos,2022-09-04,todonoticias,economia,0
odio,2022-09-04,todonoticias,economia,0
copitos,2022-09-04,todonoticias,internacional,0
odio,2022-09-04,todonoticias,internacional,0
copitos,2022-09-04,todonoticias,estilo,0
odio,2022-09-04,todonoticias,estilo,0
copitos,2022-09-04,todonoticias,politica,0
odio,2022-09-04,todonoticias,politica,3
copitos,2022-09-04,todonoticias,espectaculos,0
odio,2022-09-04,todonoticias,espectaculos,0
copitos,2022-09-04,clarin,sociedad,0
odio,2022-09-04,clarin,sociedad,0
copitos,2022-09-04,infobae,deportes,0
odio,2022-09-04,infobae,deportes,0
copitos,2022-09-04,clarin,deportes,0
odio,2022-09-04,clarin,deportes,0
copitos,2022-09-04,clarin,politica,0
odio,2022-09-04,clarin,politica,13
copitos,2022-09-04,clarin,rural,0
odio,2022-09-04,clarin,rural,0
copitos,2022-09-04,eldestape,espectaculos,0
odio,2022-09-04,eldestape,espectaculos,0
copitos,2022-09-04,ambito,politica,0
odio,2022-09-04,ambito,politica,0
copitos,2022-09-04,lanacion,deportes,0
odio,2022-09-04,lanacion,deportes,0
copitos,2022-09-04,lanacion,politica,0
odio,2022-09-04,lanacion,politica,4
copitos,2022-09-04,lanacion,internacional,0
odio,2022-09-04,lanacion,internacional,0
copitos,2022-09-04,lanacion,economia,0
odio,2022-09-04,lanacion,economia,0
copitos,2022-09-04,lanacion,espectaculos,0
odio,2022-09-04,lanacion,espectaculos,0
copitos,2022-09-04,lanacion,salud,0
odio,2022-09-04,lanacion,salud,0
copitos,2022-09-04,clarin,viajes,0
odio,2022-09-04,clarin,viajes,0
copitos,2022-09-04,lanacion,propiedades,0
odio,2022-09-04,lanacion,propiedades,0
copitos,2022-09-04,ambito,internacional,0
odio,2022-09-04,ambito,internacional,0
copitos,2022-09-04,ambito,deportes,0
odio,2022-09-04,ambito,deportes,0
copitos,2022-09-04,paginadoce,internacional,0
odio,2022-09-04,paginadoce,internacional,0
copitos,2022-09-04,lanacion,sociedad,0
odio,2022-09-04,lanacion,sociedad,0
copitos,2022-09-04,clarin,policiales,0
odio,2022-09-04,clarin,policiales,0
copitos,2022-09-04,clarin,espectaculos,0
odio,2022-09-04,clarin,espectaculos,0
copitos,2022-09-04,paginadoce,deportes,0
odio,2022-09-04,paginadoce,deportes,0
copitos,2022-09-04,lanacion,tecnologia,0
odio,2022-09-04,lanacion,tecnologia,0
copitos,2022-09-04,eldestape,cultura,0
odio,2022-09-04,eldestape,cultura,3
copitos,2022-09-04,lanacion,seguridad,0
odio,2022-09-04,lanacion,seguridad,0
copitos,2022-09-04,perfil,salud,0
odio,2022-09-04,perfil,salud,0
copitos,2022-09-04,clarin,opinion,0
odio,2022-09-04,clarin,opinion,3
copitos,2022-09-04,todonoticias,autos,0
odio,2022-09-04,todonoticias,autos,0
copitos,2022-09-21,casarosada,alberto,0
odio,2022-09-21,casarosada,alberto,0
copitos,2022-09-21,perfil,economia,0
odio,2022-09-21,perfil,economia,0
copitos,2022-09-21,perfil,politica,3
odio,2022-09-21,perfil,politica,1
copitos,2022-09-21,perfil,policiales,1
odio,2022-09-21,perfil,policiales,0
copitos,2022-09-21,perfil,internacional,0
odio,2022-09-21,perfil,internacional,0
copitos,2022-09-21,perfil,deportes,0
odio,2022-09-21,perfil,deportes,0
copitos,2022-09-21,perfil,espectaculos,0
odio,2022-09-21,perfil,espectaculos,0
copitos,2022-09-21,lanacion,espectaculos,0
odio,2022-09-21,lanacion,espectaculos,0
copitos,2022-09-21,lanacion,deportes,0
odio,2022-09-21,lanacion,deportes,0
copitos,2022-09-21,ambito,politica,0
odio,2022-09-21,ambito,politica,0
copitos,2022-09-21,ambito,sociedad,0
odio,2022-09-21,ambito,sociedad,0
copitos,2022-09-21,ambito,espectaculos,0
odio,2022-09-21,ambito,espectaculos,0
copitos,2022-09-21,ambito,finanzas,0
odio,2022-09-21,ambito,finanzas,0
copitos,2022-09-21,ambito,nacional,0
odio,2022-09-21,ambito,nacional,0
copitos,2022-09-21,todonoticias,economia,0
odio,2022-09-21,todonoticias,economia,0
copitos,2022-09-21,paginadoce,sociedad,0
odio,2022-09-21,paginadoce,sociedad,3
copitos,2022-09-21,paginadoce,rosario12,0
odio,2022-09-21,paginadoce,rosario12,0
copitos,2022-09-21,clarin,rural,0
odio,2022-09-21,clarin,rural,0
copitos,2022-09-21,clarin,economia,0
odio,2022-09-21,clarin,economia,0
copitos,2022-09-21,eldestape,politica,6
odio,2022-09-21,eldestape,politica,6
copitos,2022-09-21,eldestape,economia,0
odio,2022-09-21,eldestape,economia,0
copitos,2022-09-21,eldestape,sociedad,0
odio,2022-09-21,eldestape,sociedad,0
copitos,2022-09-21,infobae,internacional,0
odio,2022-09-21,infobae,internacional,4
copitos,2022-09-21,infobae,politica,9
odio,2022-09-21,infobae,politica,0
copitos,2022-09-21,infobae,inhouse,0
odio,2022-09-21,infobae,inhouse,0
copitos,2022-09-21,ambito,economia,0
odio,2022-09-21,ambito,economia,0
copitos,2022-09-21,ambito,internacional,0
odio,2022-09-21,ambito,internacional,0
copitos,2022-09-21,ambito,deportes,0
odio,2022-09-21,ambito,deportes,0
copitos,2022-09-21,paginadoce,espectaculos,0
odio,2022-09-21,paginadoce,espectaculos,0
copitos,2022-09-21,infobae,espectaculos,0
odio,2022-09-21,infobae,espectaculos,0
copitos,2022-09-21,todonoticias,tecno,0
odio,2022-09-21,todonoticias,tecno,0
copitos,2022-09-21,infobae,cultura,0
odio,2022-09-21,infobae,cultura,0
copitos,2022-09-21,clarin,politica,12
odio,2022-09-21,clarin,politica,0
copitos,2022-09-21,infobae,sociedad,0
odio,2022-09-21,infobae,sociedad,0
copitos,2022-09-21,infobae,economia,0
odio,2022-09-21,infobae,economia,0
copitos,2022-09-21,infobae,deportes,0
odio,2022-09-21,infobae,deportes,0
copitos,2022-09-21,clarin,espectaculos,0
odio,2022-09-21,clarin,espectaculos,0
copitos,2022-09-21,infobae,tendencias,0
odio,2022-09-21,infobae,tendencias,0
copitos,2022-09-21,infobae,salud,0
odio,2022-09-21,infobae,salud,0
copitos,2022-09-21,infobae,opinion,3
odio,2022-09-21,infobae,opinion,0
copitos,2022-09-21,clarin,sociedad,0
odio,2022-09-21,clarin,sociedad,3
copitos,2022-09-21,clarin,deportes,0
odio,2022-09-21,clarin,deportes,0
copitos,2022-09-21,eldestape,deportes,0
odio,2022-09-21,eldestape,deportes,0
copitos,2022-09-21,eldestape,internacional,0
odio,2022-09-21,eldestape,internacional,0
copitos,2022-09-21,todonoticias,sociedad,0
odio,2022-09-21,todonoticias,sociedad,2
copitos,2022-09-21,todonoticias,deportes,0
odio,2022-09-21,todonoticias,deportes,0
copitos,2022-09-21,todonoticias,policiales,0
odio,2022-09-21,todonoticias,policiales,0
copitos,2022-09-21,todonoticias,politica,1
odio,2022-09-21,todonoticias,politica,2
copitos,2022-09-21,lanacion,economia,0
odio,2022-09-21,lanacion,economia,0
copitos,2022-09-21,lanacion,internacional,0
odio,2022-09-21,lanacion,internacional,0
copitos,2022-09-21,lanacion,politica,3
odio,2022-09-21,lanacion,politica,3
copitos,2022-09-21,lanacion,sociedad,0
odio,2022-09-21,lanacion,sociedad,0
copitos,2022-09-21,todonoticias,internacional,0
odio,2022-09-21,todonoticias,internacional,0
copitos,2022-09-21,clarin,internacional,0
odio,2022-09-21,clarin,internacional,0
copitos,2022-09-21,todonoticias,estilo,0
odio,2022-09-21,todonoticias,estilo,0
copitos,2022-09-21,paginadoce,economia,0
odio,2022-09-21,paginadoce,economia,3
copitos,2022-09-21,diariodeleuco,todo,1
odio,2022-09-21,diariodeleuco,todo,0
copitos,2022-09-21,lanacion,seguridad,0
odio,2022-09-21,lanacion,seguridad,0
copitos,2022-09-21,lanacion,autos,0
odio,2022-09-21,lanacion,autos,0
copitos,2022-09-21,eldestape,espectaculos,0
odio,2022-09-21,eldestape,espectaculos,0
copitos,2022-09-21,todonoticias,musica,0
odio,2022-09-21,todonoticias,musica,0
copitos,2022-09-21,todonoticias,espectaculos,0
odio,2022-09-21,todonoticias,espectaculos,0
copitos,2022-09-21,lanacion,cultura,0
odio,2022-09-21,lanacion,cultura,0
copitos,2022-09-21,perfil,sociedad,0
odio,2022-09-21,perfil,sociedad,0
copitos,2022-09-21,perfil,ciencia,0
odio,2022-09-21,perfil,ciencia,0
copitos,2022-09-21,clarin,autos,0
odio,2022-09-21,clarin,autos,0
copitos,2022-09-21,todonoticias,salud,0
odio,2022-09-21,todonoticias,salud,0
copitos,2022-09-21,clarin,policiales,0
odio,2022-09-21,clarin,policiales,0
copitos,2022-09-21,eldestape,cultura,0
odio,2022-09-21,eldestape,cultura,0
copitos,2022-09-21,paginadoce,politica,3
odio,2022-09-21,paginadoce,politica,0
copitos,2022-09-21,ambito,opinion,0
odio,2022-09-21,ambito,opinion,0
copitos,2022-09-21,paginadoce,deportes,0
odio,2022-09-21,paginadoce,deportes,0
copitos,2022-09-21,lanacion,tecnologia,0
odio,2022-09-21,lanacion,tecnologia,0
copitos,2022-09-21,ambito,negocios,0
odio,2022-09-21,ambito,negocios,0
copitos,2022-09-21,paginadoce,internacional,0
odio,2022-09-21,paginadoce,internacional,0
copitos,2022-09-21,todonoticias,autos,0
odio,2022-09-21,todonoticias,autos,0
copitos,2022-09-21,clarin,tecnologia,0
odio,2022-09-21,clarin,tecnologia,0
copitos,2022-09-21,clarin,cultura,0
odio,2022-09-21,clarin,cultura,0
copitos,2022-09-21,clarin,opinion,0
odio,2022-09-21,clarin,opinion,0
copitos,2022-09-21,perfil,cultura,0
odio,2022-09-21,perfil,cultura,0
copitos,2022-09-21,perfil,opinion,1
odio,2022-09-21,perfil,opinion,0
copitos,2022-09-21,paginadoce,soy,0
odio,2022-09-21,paginadoce,soy,0
copitos,2022-09-21,ambito,lifestyle,0
odio,2022-09-21,ambito,lifestyle,0
copitos,2022-09-21,clarin,ciudades,0
odio,2022-09-21,clarin,ciudades,0
copitos,2022-09-21,lanacion,propiedades,0
odio,2022-09-21,lanacion,propiedades,0
copitos,2022-09-21,lanacion,salud,0
odio,2022-09-21,lanacion,salud,0
copitos,2022-09-21,lanacion,lifestyle,0
odio,2022-09-21,lanacion,lifestyle,0
copitos,2022-09-21,clarin,viva,0
odio,2022-09-21,clarin,viva,0
copitos,2022-09-21,diariodeleuco,editorial,0
odio,2022-09-21,diariodeleuco,editorial,0
copitos,2022-09-21,paginadoce,no,0
odio,2022-09-21,paginadoce,no,0
copitos,2022-09-21,paginadoce,ciencia,0
odio,2022-09-21,paginadoce,ciencia,0
copitos,2022-09-21,clarin,viajes,0
odio,2022-09-21,clarin,viajes,0
copitos,2022-09-13,perfil,deportes,0
odio,2022-09-13,perfil,deportes,0
copitos,2022-09-13,perfil,economia,0
odio,2022-09-13,perfil,economia,0
copitos,2022-09-13,perfil,politica,1
odio,2022-09-13,perfil,politica,2
copitos,2022-09-13,perfil,internacional,0
odio,2022-09-13,perfil,internacional,0
copitos,2022-09-13,perfil,espectaculos,0
odio,2022-09-13,perfil,espectaculos,0
copitos,2022-09-13,lanacion,espectaculos,0
odio,2022-09-13,lanacion,espectaculos,0
copitos,2022-09-13,todonoticias,economia,0
odio,2022-09-13,todonoticias,economia,0
copitos,2022-09-13,paginadoce,sociedad,0
odio,2022-09-13,paginadoce,sociedad,0
copitos,2022-09-13,paginadoce,rosario12,0
odio,2022-09-13,paginadoce,rosario12,0
copitos,2022-09-13,infobae,internacional,0
odio,2022-09-13,infobae,internacional,1
copitos,2022-09-13,infobae,deportes,0
odio,2022-09-13,infobae,deportes,0
copitos,2022-09-13,infobae,inhouse,0
odio,2022-09-13,infobae,inhouse,0
copitos,2022-09-13,perfil,sociedad,0
odio,2022-09-13,perfil,sociedad,0
copitos,2022-09-13,perfil,opinion,0
odio,2022-09-13,perfil,opinion,0
copitos,2022-09-13,ambito,politica,0
odio,2022-09-13,ambito,politica,0
copitos,2022-09-13,ambito,economia,0
odio,2022-09-13,ambito,economia,0
copitos,2022-09-13,ambito,sociedad,0
odio,2022-09-13,ambito,sociedad,0
copitos,2022-09-13,ambito,deportes,0
odio,2022-09-13,ambito,deportes,0
copitos,2022-09-13,ambito,espectaculos,0
odio,2022-09-13,ambito,espectaculos,0
copitos,2022-09-13,ambito,finanzas,0
odio,2022-09-13,ambito,finanzas,0
copitos,2022-09-13,ambito,negocios,0
odio,2022-09-13,ambito,negocios,0
copitos,2022-09-13,ambito,novedades-fiscales,0
odio,2022-09-13,ambito,novedades-fiscales,0
copitos,2022-09-13,ambito,nacional,0
odio,2022-09-13,ambito,nacional,0
copitos,2022-09-13,todonoticias,sociedad,0
odio,2022-09-13,todonoticias,sociedad,0
copitos,2022-09-13,paginadoce,plastica,0
odio,2022-09-13,paginadoce,plastica,0
copitos,2022-09-13,paginadoce,politica,0
odio,2022-09-13,paginadoce,politica,0
copitos,2022-09-13,eldestape,economia,0
odio,2022-09-13,eldestape,economia,0
copitos,2022-09-13,eldestape,sociedad,0
odio,2022-09-13,eldestape,sociedad,0
copitos,2022-09-13,eldestape,politica,0
odio,2022-09-13,eldestape,politica,1
copitos,2022-09-13,ambito,internacional,0
odio,2022-09-13,ambito,internacional,0
copitos,2022-09-13,clarin,espectaculos,0
odio,2022-09-13,clarin,espectaculos,0
copitos,2022-09-13,infobae,cultura,0
odio,2022-09-13,infobae,cultura,0
copitos,2022-09-13,clarin,deportes,0
odio,2022-09-13,clarin,deportes,0
copitos,2022-09-13,infobae,opinion,0
odio,2022-09-13,infobae,opinion,0
copitos,2022-09-13,infobae,economia,0
odio,2022-09-13,infobae,economia,0
copitos,2022-09-13,infobae,politica,7
odio,2022-09-13,infobae,politica,0
copitos,2022-09-13,infobae,sociedad,0
odio,2022-09-13,infobae,sociedad,0
copitos,2022-09-13,infobae,espectaculos,0
odio,2022-09-13,infobae,espectaculos,0
copitos,2022-09-13,paginadoce,deportes,0
odio,2022-09-13,paginadoce,deportes,0
copitos,2022-09-13,paginadoce,internacional,0
odio,2022-09-13,paginadoce,internacional,0
copitos,2022-09-13,infobae,tendencias,0
odio,2022-09-13,infobae,tendencias,0
copitos,2022-09-13,infobae,salud,0
odio,2022-09-13,infobae,salud,0
copitos,2022-09-13,clarin,policiales,0
odio,2022-09-13,clarin,policiales,0
copitos,2022-09-13,clarin,economia,0
odio,2022-09-13,clarin,economia,0
copitos,2022-09-13,clarin,sociedad,0
odio,2022-09-13,clarin,sociedad,0
copitos,2022-09-13,todonoticias,politica,0
odio,2022-09-13,todonoticias,politica,0
copitos,2022-09-13,lanacion,deportes,0
odio,2022-09-13,lanacion,deportes,0
copitos,2022-09-13,lanacion,cultura,0
odio,2022-09-13,lanacion,cultura,0
copitos,2022-09-13,lanacion,politica,0
